Entry ID,travelerNames,gender,birthDate,deathDate,birthPlace,deathPlace,parents,sources,eventsIndex,mentionedNamesWithEntryID,mentionedNamesWithNoEntryID,IDmatchesForMentionedNamesWithEntryID,entryOrigin,originEntryID,originEntryName
4205,"Elizabeth (Dominick), Baroness St George",Female,1732,1813,,,Christopher Dominick of Dublin,"ASV IS 758-781,AVR SA,Gibbes jnl.MSS ,Morrison,Parkinson jnl.MSS,Porter MSS,SP 93/19-31","7925,7926",Lord St George;Sir William Hamilton;Charles Greville;Emilia Olivia St George;Mrs Barry;Ducours,,"4206,2219,2110,4205.1,268,4205.2",From the Dictionary,,
4205.1,Emilia Olivia St George,Female,,1798,,,Lord St George;Elizabeth St George,,7927,Lord St George;Sir William Hamilton;Charles Greville;Elizabeth St George,,"4206,2219,2110,4205",Extracted from narrative,4205,
4205.2,Chev. Ducours,Male,,,,,,,7928,Elizabeth St George,,4205,Extracted from narrative,4205,
4206,"St George St George, 1st Baron St George",Male,1715,1774,,Naples,"John Usher of Headford, co. Galway",,"7929,7930","Elizabeth, Baroness St George",,4205,From the Dictionary,,
4207,St George,Male,1716,1763,,,,"Cust,Dilettanti MSS,Drummond, Travels","7931,7932,7933",Lord Holderness;William Drake,,"2467,1473",From the Dictionary,,
4208,St George,Male,,,,,,Quin jnl. MSS,,,,,From the Dictionary,,
4209,Edward Sainthill,Male,,1782,,,Edward Yarde (who had changed his name to Sainthill),,,Thomas Cholwick,,932,From the Dictionary,,
4210,Francis St John,Male,,,,,,"Anon.MSS 1699-1702,Brown 1921,Shrewsbury Jnl.",,Duke of Shrewsbury,Elizabeth St John,4350,From the Dictionary,,
4211,George St John,Male,1692,1716,,Venice,Sir Henry St John (later Vct. St John) of Battersea and Wandsworth;2nd wife of Sir Henry St John (later Vct. St John),"Brown 1921,Horn 1,SP 99/57-63,Wrest Park MSS",7934,Alexander Cunningham;Lord Harrold,"Henry St John, 1st Viscount Bolingbroke;George I, King of Great Britain and Ireland","1240,2280",From the Dictionary,,
4212,Col. Hon. Henry St John,Male,1738,1818,,,2nd Vct. St John;Anne Furnese,"Clark/Bowron,Coke Letters","7935,7936,7937,7938,7939,7940,7941,7942,7943","Edward, Duke Of York;Lady Mary Coke;Patch;Richard Brompton",Batoni,"5277,1030,3762,607",From the Dictionary,,
4213,"Hester (Clarke), Viscountess St John",Female,1723,1752,,,"James Clarke of Wharton, Herefs","SP 93/9-15,Lagrange Jnl.,Wal.Corr.",7944,Lord St John;Horace Mann;Smith;Schutz,Joseph Vernet,"4214,3169,4430,4258",From the Dictionary,,
4214,"John St John, 2nd Viscount St John",Male,1702,1748,,Naples,Sir Henry St John (later Vct. St John) of Battersea and Wandsworth,,"7945,7946,7947,7948","Hester, Vcts. St John",,4213,From the Dictionary,,
4215,Oliver St John,Male,1691,1749,,,"Oliver St John of Tonragee, Co.Armagh",Wal.Corr.,"7949,7950,7951",Rev. Thomas Horton;Horace Mann;Grisoni;Anna St John,,"2525,3169,4215.2,4215.1",From the Dictionary,,
4215.1,Anna St John,Female,,1739,,,"Oliver St John of Tonragee, Co.Armagh",,7952,Grisoni;Oliver St John,,"4215.2,4215",Extracted from narrative,4215,
4215.2,Giuseppe Grisoni,Male,,1769,,,,,7953,Anna St John;Oliver St John,,"4215.1,4215",Extracted from narrative,4215,
4216,Caroline Rosalie Adelaide St Jules,Female,1785,1862,Vietri,,"5th D. of Devonshire, Ldy. Elizabeth Foster",,7954,Lady Elizabeth Foster,,1807,From the Dictionary,,
4217,John St Leger,Male,1726,1769,,,"Sir John St Leger of Grangemullen, Co. Kildare","AVR SA,Charlemont MSS,Hanbury Williams MSS,Lewis 1961,Wal.Corr.","7955,7956",Lord Charlemont;Horace Mann;Mark Parker;Horace Walpole,"Cardinal Albani;Lady Lavinia St Leger;Richard Marlay;Marc de Beauvau, Prince of Craon;Benedict XIV (Lambertini), Pope;Mr Born, Duch consul to Rome;Anne Marguerite Gabrielle de Beauvau, M. de Mirepoix;Mrs Bellamy","897,3169,3734,4974",From the Dictionary,,
4218,St Paul,Male,,,,,,SP 85/14-16,,"James Stuart, the Pretender",Stosch,2648,From the Dictionary,,
4220,"Frances (Bennett), Countess of Salisbury",Female,1670,1713,,,"Simon Bennett of Beachampton, Bucks, and Witley Park, Surr.","AVR SA,Brown 1921,HMC Bath",7957,Hon. Charles Cecil;Hon. George Cecil;Col. Josselyn,,"866,868,2720",From the Dictionary,,
4221,"James Cecil, 5th Earl of Salisbury",Male,1691,1728,,,4th E. of Salisbury,,"7958,7959",Dr John Savage,,4246,From the Dictionary,,
4222,"James Cecil, 6th Earl of Salisbury",Male,1713,1780,,,5th E. of Salisbury;Anne Tufton,"Brown 1921,Pococke letters MSS,SP 98/19-37,SP 99/57-63","7960,7961",2nd Earl Stanhope;Sir Thomas Twisden;Sir Marmaduke Constable;Samuel Haynes;Neil Brown;Lord Essex;Hadfield;3rd Earl of Radnor,Rosalba Carriera,"4496,4880,1084,2337,634,1630,2165,4018",From the Dictionary,,
4223,Salisbury,Male,1748,1823,,,6th E. of Salisbury;Elizabeth Keet,Diario Ordinario,"7962,7963,7964",,,,From the Dictionary,,
4224,Richard Sally,Male,,,,,,,,Christopher Langlois,,2840,From the Dictionary,,
4225.1,Mr James Salmon,Male,,,,,,AVR SA,7965,Mrs Elizabeth Salmon,,4225.2,Extracted from heading,,"SALMON, MR and MRS JAMES"
4225.2,Mrs Elizabeth Salmon,Female,,,,,,AVR SA,7966,Mr James Salmon,,4225.1,Extracted from heading,,"SALMON, MR and MRS JAMES"
4226,John Salmon,Male,,,,,,ASV IS 758-781,7967,,,,From the Dictionary,,
4227,John Salmon,Male,,,,,,"ASV IS 758-781,ASV IS 782-83",,Sister of John Salmon,,4227.1,From the Dictionary,,
4227.1,Sister of John Salmon,Female,,,,,,,,John Salmon,,4227,Extracted from narrative,4227,
4228,Thomas Salmon,Male,,,,,,,7968,,,,From the Dictionary,,
4229,Salter,Male,,,,,,,,"George Pitt;William, Duke of Gloucester",,"3886,1968",From the Dictionary,,
4231,Gerard Saltmarshe,Male,,,,,,Brown 1921,,,,,From the Dictionary,,
4232,Robert Samber,Male,,,,,,,,,Francois Raguenet,,From the Dictionary,,
4233,"Sir Thomas, 2nd Bt. Samwell",Male,1687,1757,,,Sir Thomas Samwell,"Blathwayt Letters,Brown 1921,Chetham jnl.MSS,HMC Egmont","7969,7970,7971,7972",François Grimaudet;Humphrey Chetham;Sir John Perceval;James Gibbs;de Blainville;William Blathwayt;John Blathwayt;Robert Valentine,Magnolfi,"4233.1,917,3813,1937,462.1,462,461,4903",From the Dictionary,,
4233.1,François Grimaudet ,Male,,,,,,,,"Sir Thomas, 2nd Bt. Samwell",,4233,Extracted from narrative,4233,
4234,Sancler,Male,,,,,,,,Pimis,,3872,From the Dictionary,,
4235,Col. Sandford,Male,,,,,,"ASN CRA 1259        ,Winchilsea letters MSS",,,,,From the Dictionary,,
4236,Dr Alexander Sandilands,Male,,,,,,,,"Richard, 3rd Earl of Burlington",,707,From the Dictionary,,
4238,"John Montagu, 4th Earl of Sandwich",Male,1718,1792,,,"Edward, Vct. Hinchinbrooke;Elizabeth Popham","de Brosses 1880,HMC Charlemont,Pomfret jnl. MSS,Sinclair jnl.MSS,SP 93/9-15,SP 98/39-46,Spence Letters","7973,7974,7975,7976,7977,7978,7979,7980,7981,7982,7983",Dorothy Fane (later Lady Sandwich);Charles Fane;Shadwell;William Ponsonby (later Vct. Duncannon and 2nd Earl of Bessborough);James Nelthorpe;John Mackye;Lord Augustus Fitzroy;Lord Charles Fitzroy;Lord Aubrey Beauclerk;Joseph Spence,"John Cooke;James Frolich or Fralioli;Charles Emmanuel III of Savoy, King of Sardinia;Liotard;Capt. Doran;Charles de Brosses","1657.2,1657,4300,3924,3540,3110,1742,1744,317,4469",From the Dictionary,,
4239,Francis Sandys,Male,,,,,,"ASV IS 758-781,Farington Diary,Mrs Flaxman jnl. MSS 2,Rome List 1793,Rome List 1794","7984,7985",4th Earl of Bristol;Mrs Flaxman;Prince Augustus;Sir William Farington;Flaxman,Mario Asprucci;Canova,"587,1750.1,160,1660,1750",From the Dictionary,,
4240,Robert Sandys,Male,,,,,,"Borroni 1986,Borroni 1987,Childe-Pemberton,Rome List 1793",7986,Jacob More;Francia Sandys;4th Earl of Bristol,Rev. Joseph Sandys,"3424,4239,587",From the Dictionary,,
4241,Samuel Sandys,Male,1695,1770,,,Edwin Sandys,Brown 1921,"7987,7988,7989,7990",Henry Tinback;Sir John Rushout,,"4776,4175",From the Dictionary,,
4242,Rev. William Sandys,Male,1740,1816,,,"Richard Sandys of Helstone, Corn.","ASN CRA 1259        ,ASV IS 758-781,Bell, Banks,Farington Diary,Gazz.Tosc.","7991,7992,7993,7994",Jacob More;Lord de Dunstanville (Sir Francis Bassett);Penelope Pitt;Charles Bampfylde;John Barber;Thomas Banks;Derval,Joseph Farington;Piranesi;Volpato,"3424,277,3888,218,225,222,1368",From the Dictionary,,
4243.1,George Sargent ,Male,,,,,,,,Hon. Frederick Irby;John Sargent,,"2623,4243.2",Extracted from narrative,4243,
4243.2,John Sargent,Male,,,,,,,,Hon. Frederick Irby;George Sargent,,"2623,4243.1",Extracted from narrative,4243.1,
4244,George Saunders,Male,1762,1839,,,,"AVR SA,DBA,Morrison","7995,7996,7997",Charles Greville;Gavin Hamilton;Sir William Hamilton;Emma (later Lady Hamilton),,"2110,2207,2219,2205",From the Dictionary,,
4245,Saunders,Male,,,,,,"Belgioioso Letters,Mrs Flaxman jnl. MSS 2",,"James Alexander;Thomas Pitt, Lord Camelford",Barbiano di Belgioioso;Cardinal Orazio Albani,"47,3889",From the Dictionary,,
4246,Dr John Savage,Male,1673,1747,,,,"Baldwyn Letters,Brown 1921,Chetham jnl.MSS,DNB,HMC Leyborne-Popham,Kent letters MSS,Waters jnl.MSS","7998,7999,8000,8001",William Forester;John Digby;John Bellings;Lord Mark Ker;5th Earl of Salisbury,,"1787,1391,353,2760,4221",From the Dictionary,,
4247,R. Savage,Male,,,,,,Brown 1921,,,,,From the Dictionary,,
4248,Samuel Savage,Male,,,,,,"Folkes jnl. MSS,SP 99/57-63",8002,Samuel Feake;Martin Folkes;John Olmius;Rev. John Swinton,,"1679,1760,3663,4658",From the Dictionary,,
4249,Richard Savem,Male,,,,,,"Bertolotti, 4",,,,,From the Dictionary,,
4250,Sayer,Male,,,,,,Assheton list MSS,,,,,From the Dictionary,,
4253,Capt. Thomas Scarlet,Male,,,,,,ASV IS 782-83,,,Capt. Edward Dusleville,,From the Dictionary,,
4254,Thomas Scawen,Male,1695,1774,,,,Brown 1921,"8003,8004",,,,From the Dictionary,,
4255,Scawen,Male,,,,,,ASN E 681-4,,,,,From the Dictionary,,
4256,Thomas Schofield,Male,,,,,,,,John Jones,,2713,From the Dictionary,,
4257.1,Mr Schutz,Male,,,,,,"ASV IS 758-781,Forbes jnl.MSS,Grey jnl. MSS 2,Parker list MSS",8005,Sir William Forbes;Lord Gray;Lord Grey de Wilton;Mrs Shutz,,"1777,2084,2121,4257.2",Extracted from heading,,"SCHUTZ, MR and MRS"
4257.2,Mrs Schutz,Female,,,,,,"ASV IS 758-781,Forbes jnl.MSS,Grey jnl. MSS 2,Parker list MSS",8006,Sir William Forbes;Lord Gray;Lord Grey de Wilton;Mr Shutz,,"1777,2084,2121,4257.1",Extracted from heading,,"SCHUTZ, MR and MRS"
4258,Schutz,Male,,,,,,,,"Hester, Viscountess St John",,4213,From the Dictionary,,
4259,Schutz,Male,,,,,,,,Anderson,,78,From the Dictionary,,
4260,Alexander Scott,Male,,1780,,,,Dennistoun,,Francis Pierpoint Burton;Lord Charlemont,Isabella Lumisden,"718,897",From the Dictionary,,
4261,George Scott,Male,,,,,,ASN E 681-4,8007,,,,From the Dictionary,,
4262,Hugh Scott,Male,,,,,,Brown 1921,,James Smith,,4413,From the Dictionary,,
4263.1,James Scott,Male,,,,,,,,William Theed;James Winter Scott,,"4725,4263.2",Extracted from heading,,"SCOTT, JAMES and JAMES WINTER"
4263.2,James Winter Scott,Male,,,,,James Scott,,,William Theed;James Scott,,"4725,4263.1",Extracted from heading,,"SCOTT, JAMES and JAMES WINTER"
4264,John Scott,Male,,,,,,ASV IS 758-781,,,,,From the Dictionary,,
4265,John Scott,Male,,,,,,"ASV IS 758-781,Clark/Bowron",,,Batoni;John Oren,,From the Dictionary,,
4266,Robert Scott,Male,,,,,,"ASV IS 758-781,Forbes MSS,Gazz.Tosc.",,Robert Parnell;Thomas Fletcher;Mr Preston;Margaret (Aikman) Forbes;8th Duke of Hamilton,,"3742,1755,3973,1773,2203",From the Dictionary,,
4267,Capt. Robert Scott,Male,,,,,,Scott jnl MSS,,William Henry Charteris;Megit;Horatio Mann;Sir Horace Mann;John Udny;Duke of Gloucester;Thomas Jenkins;Valline;Sir William Hamilton;Innis;Duchess of Gloucester,,"905,3266,3170,3169,4893,1968,2680,4904,2219,2621,4951",From the Dictionary,,
4268,Maj. Scott,Male,,,,,,"Assheton list MSS,Hall jnl. MSS,Quin jnl. MSS",,Sir James Hall;Henry Quin,,"2188,4007",From the Dictionary,,
4269,Scott,Male,,,,,,"Burney, Tour,Home letter bk. MSS",,Lord Vere Beauclerk;Powlett;Robert Mylne;Maj. Abercrombie,,"323,3959,3513,6",From the Dictionary,,
4270,Luke Scrafton,Male,,1769,,,,"Martin jnl. MSS,Seafield MSS","8008,8009,8010,8011",,Angelica Kauffman;Maron,,From the Dictionary,,
4271,Henry Scrope,Male,,,,,,,8012,Sheldon,,4324,From the Dictionary,,
4272,Thomas Scrope,Male,1723,1792,,,Gervase Scrope,"ASN CRA 1257,Charlemont MSS,GM,HMC Charlemont,Jesse, Selwyn,SP 105/309-321,Wicklow MSS","8013,8014,8015",Lord Charlemont;Sir Thomas Kennedy;James Russel;Benjamin Lethieullier;Lascelles Iremonger;Lord Bruce;Lord Rockingham,"Louis, Duke of Burgundy;Charles Emmanuel III of Savoy, King of Sardinia","897,2747,4179,2929,2625,659,5020",From the Dictionary,,
4273,"James Scudamore, 3rd Viscount Scudamore",Male,1684,1716,,,2nd Vct. Scudamore [I],"Brown 1921,Shrewsbury Jnl.","8016,8017,8018",Duke of Shrewsbury,,4350,From the Dictionary,,
4274,John Scudamore,Male,,1710,,,,"Anon.MSS 1699-1702,SP 79/6-8",8019,George Henshawe;Francis St John,,"2359,4210",From the Dictionary,,
4275,Hon. John Scudamore,Male,1687,1713,,,2nd Vct. Scudamore [I],"AVR SA,Brown 1921,Sani 1985,Shrewsbury Jnl.","8020,8021",Duke of Shrewsbury;William Strahan;Christian Cole,Rosalba Carriera,"4350,4583,1035",From the Dictionary,,
4276,Dennis Scully,Male,,,,,,"SP 98/19-37,Wal.Corr.",,Thomas Tyrrell;William Dugood;Lady Pomfret;Horace Mann;Mary,,"4888,1502,3919.1,3169,4276.1",From the Dictionary,,
4276.1,Mary,Female,,,,,,,,Dennis Scully;Lady Pomfret,,"4276,3919.1",Extracted from narrative,4276,
4279,"Sir Thomas, 5th Bt. Sebright",Male,1723,1761,,,,"Cust,Lewis 1961,SP 93/9-15",8022,Horace Mann;Sir James Gray;3rd Earl of March,Cardinal Albani,"3169,2079,3187",From the Dictionary,,
4280,Robert Sedgwick,Male,,,,,,Leghorn Inscr.,,,,,From the Dictionary,,
4281,Lucas Selfe,Male,1692,1756,,,Isaac Selfe of Wilts,"Brown 1921,Rawlinson jnl. MSS","8023,8024",E. Wallis;Mr Hyde,,"4969,2606",From the Dictionary,,
4283.1,Mr Selvin,Male,,,,,,Cowling jnl.MSS,8025,Peter Cowling;Mrs Selvin,,"1163,4283.2",Extracted from heading,,"SELVIN, MR and MRS"
4283.2,Mrs Selvin,Female,,,,,,Cowling jnl.MSS,8026,Peter Cowling;Mr Selvin,,"1163,4283.1",Extracted from heading,,"SELVIN, MR and MRS"
4284,George Selwyn,Male,1719,1791,,,John Selwyn,"DNB,Spence Letters,Wal.Corr.","8027,8028,8029,8030,8031,8032","Willian Douglas, 4th Duke of Queensberry (previously 3rd Earl of March)","George Montagu;Marchese Fagnani;Costanza Brusati, Marchesa Fagnani;Maria (Mimi) Emilia Fagnani (later 3rd Marchioness of Hertford)",3187,From the Dictionary,,
4285,Semmes,Male,,,,,,,,Arundel,,128,From the Dictionary,,
4286,"Francis Sempill, Lord Sempill",Male,,1748,,,"Robert, Ld. Sempill [J]",CP,"8033,8034",,,,From the Dictionary,,
4287,John Sempill,Male,,,,,,,,"James Stuart, the Pretender;Earl of Mar",,"2648,3183",From the Dictionary,,
4288,Sempill [Semple],Male,,,,,,"Lewis 1961,SP 98/19-37",,Brinley Skinner,Fontanini;Francesco Fernandi Imperiali;Panini;Prince Borghese;Leproti;Lord Semple,4377,From the Dictionary,,
4289,Sennet,Male,,,,,,"ASN E 681-4,Swinburne, Courts,Thorpe letters MSS",,Henry Swinburne;Sir William Hamilton;Mrs Henry Swinburne;Father Thorpe,"Batoni;Prince Abbondio Rezzonico, Senator of Rome","4655,2219,4655.1,4760",From the Dictionary,,
4290,Jack Serces,Male,,,,,,,,Sir Rowland Winn,,5179,From the Dictionary,,
4291,Gilbert Serle,Male,1634,1712,,Leghorn,,"HMC Buccleuch,Leghorn Inscr.,Shrewsbury Jnl.,SP 98/19-37",8035,Lambert Blackwell;Niece of Gilbert Serle,"Belisario Benvenuti;James, 8th Baron Chandos","445,4291.1",From the Dictionary,,
4291.1,Niece of Gilbert Serle,Female,,,,,,,,Lambert Blackwell;Gilbert Serle,Belisario Benvenuti,"445,4291",Extracted from narrative,4291,
4292,John Thomas Serres,Male,1759,1825,,,Dominic Serres,Mrs Flaxman jnl. MSS 2,"8036,8037,8038,8039,8040",John Udny;Joshua Reynolds;Mr Flaxman;Mrs Flaxman,,"4893,4067,1750,1750.1",From the Dictionary,,
4293,John Thomas Seton,Male,,,,,,"AVR SA,Hayward List,Mylne letters MSS,Skelton 1960","8041,8042,8043,8044,8045,8046,8047",Robert Mylne;Jonathan Skelton;Richard Dalton;Nevay,Hamerani,"3513,4373,1276,3543",From the Dictionary,,
4294,Miss Seville,Female,,,,,,Sinclair jnl.MSS,,,,,From the Dictionary,,
4295,Thomas Seward,Male,1708,1790,,,"John Seward of Badsey, Worcs.",,"8048,8049,8050,8051,8052",Lord Charles Fitzroy,,1744,From the Dictionary,,
4296,Capt. Matthew Sewell,Male,,,,,,"Abercairny MSS,Brown 1921,Rawlinson jnl. MSS,Sani 1985,Sani 1988,SP 85/14-16",,John Hanbury;Mr Downing,Stosch;Cardinal Alberoni;Rosalba Carriera,"2239,1464",From the Dictionary,,
4297,Henry Seymour,Male,1729,1807,,,Francis Seymour,"Gazz.Tosc.,Wal.Corr.","8053,8054,8055,8056,8057","James Russel;Caroline Seymour (later Mrs Danby);Georgiana Seymour;George Nassau Clavering Cowper, 3rd Earl Cowper;William Danby;Countess of Albany;Charles Stuart, the Young Pretender",Lady Diana Egerton,"4179,1286.1,4297.1,1164,1286,40,898",From the Dictionary,,
4297.1,Georgiana Seymour,Female,1756,,,,Henry Seymour;Caroline Cowper,,,"Caroline Seymour (later Mrs Danby);Henry Seymour;George Nassau Clavering Cowper, 3rd Earl Cowper;William Danby",,"1286.1,4297,1164,1286",Extracted from narrative,4297,
4298,Miss Seymour,Female,,,,,,Danby jnl.MSS,,,,,From the Dictionary,,
4300,Sir John Shadwell,Male,1671,1747,,,Thomas Shadwell,"HMC Denbigh,Montagu Letters,Scots Charta Chest,SP 93/9-15,SP 98/19-37,SP 98/39-46,Wal.Corr.","8058,8059,8060,8061,8062,8063,8064,8065,8066,8067",Catherine Shadwell (later Mrs Allen);Edward Allen;Lady Mary Wortley Montagu;Anne Binns;Allan Ramsay;Lord Charles Fitzroy;Molly Shadwell,,"4300.2,55,3395,4300.1,4027,1744,4300.3",From the Dictionary,,
4300.1,Anne Binns,Female,1681,1777,,,,,8068,Catherine Shadwell;Lady Mary Wortley Montagu;Sir John Shadwell;Molly Shadwell,,"4300.2,3395,4300,4300.3",Extracted from narrative,4300,
4300.2,Catherine Shadwell,Female,,,,,Sir John Shadwell,,8069,Anne Binns;Sir John Shadwell;Molly Shadwell;Edward Allen,,"4300.1,4300,4300.3,55",Extracted from narrative,4300,
4300.3,Molly Shadwell,Female,,,,,Sir John Shadwell,,,Anne Binns;Sir John Shadwell;Catherine Shadwell,,"4300.1,4300,4300.2",Extracted from narrative,4300,
4301,"Anthony Ashley Cooper, 3rd Earl of Shaftesbury",Male,1671,1713,,Naples,2nd E. of Shaftesbury,Shaftesbury 1988,"8070,8071,8072,8073,8074","Frances Whitney;Bryan Wheelock;Mrs Belle Skinner;Paul Crell;Duke of Berwick;James Fagan;Jane Ewer;Henry Trench;Gen. Stanhope;Sixth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Seventh Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Eighth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Ninth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Tenth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury","Paolo de Matteis;Giuseppe Valetta;Paolo Mattia Doria;Sir John Cropley;Chiari;Anthony Ashley Cooper, 4th Earl of Shaftesbury;Count Carlo Borromeo Arese;Niccolo Porcinaro","4301.2,5094,4376,1198,402,1651,4301.1,4831,4495,4301.3,4301.4,4301.5,4301.6,4301.7",From the Dictionary,,
4301.1,Jane Ewer,Female,,1751,,,,,8075,"Frances Whitney;Bryan Wheelock;Mrs Belle Skinner;Paul Crell;Duke of Berwick;Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Sixth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Seventh Companion of Anthony Ashley Cooper,  3rd Earl of Shaftesbury;Eighth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Ninth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Tenth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury","Anthony Ashley Cooper, 4th Earl of Shaftesbury","4301.2,5094,4376,1198,402,4301,4301.3,4301.4,4301.5,4301.6,4301.7",Extracted from narrative,4301,
4301.2,Frances Whitney,Female,,,,,,,8076,"Jane Ewer;Bryan Wheelock;Mrs Belle Skinner;Paul Crell;Duke of Berwick;Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Sixth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Seventh Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Eighth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Ninth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Tenth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury",,"4301.1,5094,4376,1198,402,4301,4301.3,4301.4,4301.5,4301.6,4301.7",Extracted from narrative,4301,
4301.3,"Sixth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury",Not available,,,,,,,,"Jane Ewer;Bryan Wheelock;Mrs Belle Skinner;Paul Crell;Duke of Berwick;Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Frances Whitney;Seventh Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Eighth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Ninth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Tenth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury",,"4301.1,5094,4376,1198,402,4301,4301.2,4301.4,4301.5,4301.6,4301.7",Extracted from narrative,4301,
4301.4,"Seventh Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury",Not available,,,,,,,,"Jane Ewer;Bryan Wheelock;Mrs Belle Skinner;Paul Crell;Duke of Berwick;Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Frances Whitney;Sixth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Eighth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Ninth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Tenth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury",,"4301.1,5094,4376,1198,402,4301,4301.2,4301.3,4301.5,4301.6,4301.7",Extracted from narrative,4301,
4301.5,"Eighth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury",Not available,,,,,,,,"Jane Ewer;Bryan Wheelock;Mrs Belle Skinner;Paul Crell;Duke of Berwick;Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Frances Whitney;Sixth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Seventh Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Ninth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury;Tenth Companion of Anthony Ashley Cooper, 3rd Earl of Shaftesbury",,"4301.1,5094,4376,1198,402,4301,4301.2,4301.3,4301.4,4301.6,4301.7",Extracted from narrative,4301,
